{'doc_id': 'NYT_ENG_19960603.0203', 'sentence_id': 32, 'h': {'id': 'Q133396', 'pos': [8, 9]}, 't': {'id': 'Q983154', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1404', 'sentence_id': 30, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1448', 'sentence_id': 30, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980622.1449', 'sentence_id': 30, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.0030', 'sentence_id': 30, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.0033', 'sentence_id': 31, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.0034', 'sentence_id': 30, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.0037', 'sentence_id': 31, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.0562', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.0580', 'sentence_id': 27, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.0582', 'sentence_id': 27, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.0683', 'sentence_id': 26, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.0703', 'sentence_id': 26, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.1028', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [20, 21]}, 't': {'id': 'Q483437', 'pos': [22, 24]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.1141', 'sentence_id': 33, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980623.1430', 'sentence_id': 21, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980624.0303', 'sentence_id': 21, 'h': {'id': 'Q253414', 'pos': [8, 9]}, 't': {'id': 'Q483437', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980624.0658', 'sentence_id': 21, 'h': {'id': 'Q253414', 'pos': [3, 4]}, 't': {'id': 'Q483437', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980624.1032', 'sentence_id': 28, 'h': {'id': 'Q253414', 'pos': [3, 4]}, 't': {'id': 'Q483437', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980624.1103', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [0, 10]}, 't': {'id': 'Q483437', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980624.1445', 'sentence_id': 24, 'h': {'id': 'Q253414', 'pos': [3, 4]}, 't': {'id': 'Q483437', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980625.0427', 'sentence_id': 11, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980625.0762', 'sentence_id': 11, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980625.1494', 'sentence_id': 18, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980627.0286', 'sentence_id': 11, 'h': {'id': 'Q253414', 'pos': [18, 19]}, 't': {'id': 'Q483437', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980627.0302', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980627.0496', 'sentence_id': 11, 'h': {'id': 'Q253414', 'pos': [18, 19]}, 't': {'id': 'Q483437', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980627.0499', 'sentence_id': 11, 'h': {'id': 'Q253414', 'pos': [18, 19]}, 't': {'id': 'Q483437', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980627.0503', 'sentence_id': 11, 'h': {'id': 'Q253414', 'pos': [18, 19]}, 't': {'id': 'Q483437', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980627.0648', 'sentence_id': 12, 'h': {'id': 'Q253414', 'pos': [33, 34]}, 't': {'id': 'Q483437', 'pos': [35, 37]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980627.0777', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [33, 34]}, 't': {'id': 'Q483437', 'pos': [35, 37]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980627.0781', 'sentence_id': 15, 'h': {'id': 'Q253414', 'pos': [33, 34]}, 't': {'id': 'Q483437', 'pos': [35, 37]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980629.0789', 'sentence_id': 8, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980630.0598', 'sentence_id': 10, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980630.0598', 'sentence_id': 10, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980704.0690', 'sentence_id': 12, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980704.0702', 'sentence_id': 12, 'h': {'id': 'Q253414', 'pos': [7, 8]}, 't': {'id': 'Q483437', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980707.0166', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [11, 12]}, 't': {'id': 'Q483437', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980707.0249', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [11, 12]}, 't': {'id': 'Q483437', 'pos': [13, 15]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980707.0472', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980707.0621', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19980824.0529', 'sentence_id': 2, 'h': {'id': 'Q903822', 'pos': [10, 13]}, 't': {'id': 'Q706973', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20030211.0285', 'sentence_id': 6, 'h': {'id': 'Q193272', 'pos': [7, 14]}, 't': {'id': 'Q51005', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20030214.0823', 'sentence_id': 7, 'h': {'id': 'Q193272', 'pos': [15, 21]}, 't': {'id': 'Q51005', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20030216.0277', 'sentence_id': 8, 'h': {'id': 'Q193272', 'pos': [29, 36]}, 't': {'id': 'Q51005', 'pos': [16, 18]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20030218.0306', 'sentence_id': 8, 'h': {'id': 'Q193272', 'pos': [17, 23]}, 't': {'id': 'Q51005', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20030219.0267', 'sentence_id': 5, 'h': {'id': 'Q193272', 'pos': [10, 16]}, 't': {'id': 'Q51005', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20030219.0693', 'sentence_id': 12, 'h': {'id': 'Q193272', 'pos': [29, 35]}, 't': {'id': 'Q51005', 'pos': [19, 21]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000802.0008', 'sentence_id': 2, 'h': {'id': 'Q903822', 'pos': [4, 7]}, 't': {'id': 'Q472310', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000802.0011', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [14, 17]}, 't': {'id': 'Q472310', 'pos': [19, 21]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000803.0016', 'sentence_id': 9, 'h': {'id': 'Q903822', 'pos': [22, 25]}, 't': {'id': 'Q472310', 'pos': [26, 28]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000803.0027', 'sentence_id': 3, 'h': {'id': 'Q903822', 'pos': [7, 10]}, 't': {'id': 'Q472310', 'pos': [12, 14]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000808.0041', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [1, 4]}, 't': {'id': 'Q472310', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000812.0005', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [0, 3]}, 't': {'id': 'Q472310', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'CNA_ENG_20000812.0016', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [0, 3]}, 't': {'id': 'Q472310', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980619.0334', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980620.0088', 'sentence_id': 8, 'h': {'id': 'Q253414', 'pos': [22, 23]}, 't': {'id': 'Q483437', 'pos': [24, 26]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980620.0202', 'sentence_id': 5, 'h': {'id': 'Q253414', 'pos': [13, 14]}, 't': {'id': 'Q483437', 'pos': [15, 17]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980622.0115', 'sentence_id': 1, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19980625.0342', 'sentence_id': 2, 'h': {'id': 'Q253414', 'pos': [0, 1]}, 't': {'id': 'Q483437', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19981002.0079', 'sentence_id': 2, 'h': {'id': 'Q806651', 'pos': [4, 9]}, 't': {'id': 'Q4136108', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990706.0021', 'sentence_id': 13, 'h': {'id': 'Q133396', 'pos': [32, 33]}, 't': {'id': 'Q736237', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990706.0021', 'sentence_id': 13, 'h': {'id': 'Q133396', 'pos': [32, 33]}, 't': {'id': 'Q736237', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990726.0063', 'sentence_id': 17, 'h': {'id': 'Q187009', 'pos': [1, 2]}, 't': {'id': 'Q60206', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19990726.0069', 'sentence_id': 14, 'h': {'id': 'Q187009', 'pos': [1, 2]}, 't': {'id': 'Q60206', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990704.0588', 'sentence_id': 17, 'h': {'id': 'Q133396', 'pos': [6, 7]}, 't': {'id': 'Q736237', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990704.0593', 'sentence_id': 17, 'h': {'id': 'Q133396', 'pos': [6, 7]}, 't': {'id': 'Q736237', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990704.0619', 'sentence_id': 18, 'h': {'id': 'Q133396', 'pos': [6, 7]}, 't': {'id': 'Q736237', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990704.0644', 'sentence_id': 19, 'h': {'id': 'Q133396', 'pos': [6, 7]}, 't': {'id': 'Q736237', 'pos': [16, 18]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990704.0674', 'sentence_id': 18, 'h': {'id': 'Q133396', 'pos': [6, 7]}, 't': {'id': 'Q736237', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990704.0690', 'sentence_id': 19, 'h': {'id': 'Q133396', 'pos': [6, 7]}, 't': {'id': 'Q736237', 'pos': [16, 18]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990705.1048', 'sentence_id': 21, 'h': {'id': 'Q133396', 'pos': [9, 10]}, 't': {'id': 'Q736237', 'pos': [14, 16]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19990705.1062', 'sentence_id': 21, 'h': {'id': 'Q133396', 'pos': [9, 10]}, 't': {'id': 'Q736237', 'pos': [14, 16]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020620.0524', 'sentence_id': 2, 'h': {'id': 'Q176296', 'pos': [16, 18]}, 't': {'id': 'Q463095', 'pos': [19, 21]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020807.0131', 'sentence_id': 2, 'h': {'id': 'Q903822', 'pos': [3, 7]}, 't': {'id': 'Q22368', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020912.0350', 'sentence_id': 12, 'h': {'id': 'Q7825', 'pos': [13, 17]}, 't': {'id': 'Q473046', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20020912.0367', 'sentence_id': 12, 'h': {'id': 'Q7825', 'pos': [13, 17]}, 't': {'id': 'Q473046', 'pos': [17, 19]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980620.0193', 'sentence_id': 20, 'h': {'id': 'Q253414', 'pos': [27, 28]}, 't': {'id': 'Q483437', 'pos': [29, 31]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980620.0208', 'sentence_id': 43, 'h': {'id': 'Q253414', 'pos': [1, 2]}, 't': {'id': 'Q483437', 'pos': [3, 5]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980622.0307', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [9, 10]}, 't': {'id': 'Q483437', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19980623.0208', 'sentence_id': 6, 'h': {'id': 'Q253414', 'pos': [27, 28]}, 't': {'id': 'Q483437', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020813.0180', 'sentence_id': 1, 'h': {'id': 'Q903822', 'pos': [11, 15]}, 't': {'id': 'Q22368', 'pos': [31, 33]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20020924.0264', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [1, 4]}, 't': {'id': 'Q473046', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19990706.0235', 'sentence_id': 18, 'h': {'id': 'Q133396', 'pos': [2, 3]}, 't': {'id': 'Q736237', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950128.0243', 'sentence_id': 8, 'h': {'id': 'Q7825', 'pos': [7, 11]}, 't': {'id': 'Q964396', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950129.0181', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [0, 3]}, 't': {'id': 'Q964396', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950130.0405', 'sentence_id': 3, 'h': {'id': 'Q7825', 'pos': [6, 9]}, 't': {'id': 'Q964396', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950131.0210', 'sentence_id': 6, 'h': {'id': 'Q7825', 'pos': [6, 9]}, 't': {'id': 'Q964396', 'pos': [10, 12]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950527.0019', 'sentence_id': 2, 'h': {'id': 'Q7825', 'pos': [5, 8]}, 't': {'id': 'Q956652', 'pos': [11, 13]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_19950527.0068', 'sentence_id': 2, 'h': {'id': 'Q7825', 'pos': [20, 23]}, 't': {'id': 'Q956652', 'pos': [25, 27]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950520.0145', 'sentence_id': 4, 'h': {'id': 'Q7825', 'pos': [2, 6]}, 't': {'id': 'Q956652', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950523.0275', 'sentence_id': 27, 'h': {'id': 'Q7825', 'pos': [0, 3]}, 't': {'id': 'Q956652', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950525.0104', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [6, 10]}, 't': {'id': 'Q956652', 'pos': [0, 2]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_19950526.0095', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [4, 8]}, 't': {'id': 'Q956652', 'pos': [28, 30]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20021106.0390', 'sentence_id': 4, 'h': {'id': 'Q154797', 'pos': [4, 5]}, 't': {'id': 'Q62703', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20021127.0096', 'sentence_id': 6, 'h': {'id': 'Q17427', 'pos': [16, 19]}, 't': {'id': 'Q15029', 'pos': [22, 24]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20021205.0189', 'sentence_id': 1, 'h': {'id': 'Q17427', 'pos': [4, 7]}, 't': {'id': 'Q15029', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20021205.0252', 'sentence_id': 1, 'h': {'id': 'Q17427', 'pos': [4, 7]}, 't': {'id': 'Q15029', 'pos': [8, 10]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031120.0583', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [16, 19]}, 't': {'id': 'Q152905', 'pos': [20, 22]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031127.0481', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [0, 3]}, 't': {'id': 'Q152905', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'AFP_ENG_20031201.0515', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [0, 3]}, 't': {'id': 'Q152905', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20031123.0134', 'sentence_id': 8, 'h': {'id': 'Q8901', 'pos': [0, 3]}, 't': {'id': 'Q152905', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20031123.0460', 'sentence_id': 8, 'h': {'id': 'Q8901', 'pos': [0, 3]}, 't': {'id': 'Q152905', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20031124.0224', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [27, 30]}, 't': {'id': 'Q152905', 'pos': [31, 33]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_20031201.0349', 'sentence_id': 1, 'h': {'id': 'Q8901', 'pos': [0, 3]}, 't': {'id': 'Q152905', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950516.0393', 'sentence_id': 32, 'h': {'id': 'Q7825', 'pos': [5, 9]}, 't': {'id': 'Q956652', 'pos': [9, 11]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950523.0083', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [0, 3]}, 't': {'id': 'Q956652', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950523.0124', 'sentence_id': 3, 'h': {'id': 'Q7825', 'pos': [11, 15]}, 't': {'id': 'Q956652', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950523.0132', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [0, 3]}, 't': {'id': 'Q956652', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950523.0188', 'sentence_id': 3, 'h': {'id': 'Q7825', 'pos': [11, 15]}, 't': {'id': 'Q956652', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950523.0206', 'sentence_id': 1, 'h': {'id': 'Q7825', 'pos': [0, 3]}, 't': {'id': 'Q956652', 'pos': [5, 7]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950523.0208', 'sentence_id': 3, 'h': {'id': 'Q7825', 'pos': [11, 15]}, 't': {'id': 'Q956652', 'pos': [6, 8]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950523.0482', 'sentence_id': 2, 'h': {'id': 'Q7825', 'pos': [9, 12]}, 't': {'id': 'Q956652', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'NYT_ENG_19950527.0073', 'sentence_id': 42, 'h': {'id': 'Q7825', 'pos': [7, 10]}, 't': {'id': 'Q956652', 'pos': [1, 3]}, 'relation': 'P488@start'}
{'doc_id': 'APW_ENG_19960716.0857', 'sentence_id': 23, 'h': {'id': 'Q133396', 'pos': [0, 1]}, 't': {'id': 'Q983154', 'pos': [2, 4]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20030303.0254', 'sentence_id': 26, 'h': {'id': 'Q133396', 'pos': [3, 4]}, 't': {'id': 'Q455854', 'pos': [4, 6]}, 'relation': 'P488@start'}
{'doc_id': 'XIN_ENG_20030312.0211', 'sentence_id': 1, 'h': {'id': 'Q133396', 'pos': [1, 2]}, 't': {'id': 'Q455854', 'pos': [4, 6]}, 'relation': 'P488@start'}
